Pcode,Locality,State,Comments,Category,Longitude,Latitude
2631,GREENLANDS,NSW,"SNOWY MONARO REGIONAL COUNCIL","Delivery Area",149.453273,-36.515562
2631,"HOLTS FLAT",NSW,,"Delivery Area",149.263749,-36.616251
2631,JINCUMBILLY,NSW,,"Delivery Area",149.209846,-36.712278
2631,KYBEYAN,NSW,,"Delivery Area",149.424811,-36.390018
2631,"MOUNT COOPER",NSW,,"Delivery Area",149.200202,-36.653672
2631,NIMMITABEL,NSW,,"Delivery Area",149.283214,-36.504467
2631,"STEEPLE FLAT",NSW,,"Delivery Area",149.351283,-36.579357
2631,WINIFRED,NSW,,"Delivery Area",149.370657,-36.491934
2632,BIBBENLUKE,NSW,,"Delivery Area",149.308184,-36.793969
2632,BOMBALA,NSW,,"Delivery Area",149.243727,-36.889908
2632,"BONDI FOREST",NSW,,"Delivery Area",149.182909,-37.151997
2632,BUKALONG,NSW,,"Delivery Area",149.213242,-36.799515
2632,CAMBALONG,NSW,,"Delivery Area",149.134499,-36.899656
2632,CATHCART,NSW,,"Delivery Area",149.425985,-36.862659
2632,COOLUMBOOKA,NSW,,"Delivery Area",149.332866,-36.917975
2632,CRAIGIE,NSW,,"Delivery Area",149.056018,-37.082642
2632,GUNNINGRAH,NSW,,"Delivery Area",149.152264,-36.743903
2632,"LORDS HILL",NSW,,"Delivery Area",149.161205,-36.967855
2632,MERRIANGAAH,NSW,,"Delivery Area",149.009721,-36.843671
2632,MILA,NSW,,"Delivery Area",149.188945,-37.051455
2632,"MOUNT DARRAGH",NSW,,"Delivery Area",149.575912,-36.846959
2632,"PADDYS FLAT",NSW,"SNOWY MONARO REGIONAL COUNCIL","Delivery Area",149.326802,-37.036315
2632,PALARANG,NSW,,"Delivery Area",149.097193,-36.826806
2632,QUIDONG,NSW,,"Delivery Area",149.056352,-36.929643
2632,ROCKTON,NSW,,"Delivery Area",149.320309,-37.146800
2632,ROSEMEATH,NSW,,"Delivery Area",149.274205,-36.971728
2633,CORROWONG,NSW,,"Delivery Area",148.793551,-36.907913
2633,DELEGATE,NSW,,"Delivery Area",148.905492,-37.037924
2633,TOMBONG,NSW,,"Delivery Area",148.931985,-36.899940
2640,ALBURY,NSW,,"Delivery Area",146.914723,-36.073442
2640,BUNGOWANNAH,NSW,,"Delivery Area",146.763091,-35.998591
2640,"EAST ALBURY",NSW,,"Delivery Area",146.939192,-36.091593
2640,ETTAMOGAH,NSW,,"Delivery Area",146.955001,-36.001599
2640,GLENROY,NSW,"ALBURY CITY COUNCIL","Delivery Area",146.898706,-36.052576
2640,MOORWATHA,NSW,,"Delivery Area",146.727467,-35.922883
2640,"NORTH ALBURY",NSW,,"Delivery Area",146.936943,-36.060585
2640,OURNIE,NSW,,"Delivery Area",147.853765,-35.945923
2640,"SOUTH ALBURY",NSW,,"Delivery Area",146.914137,-36.098708
2640,"SPLITTERS CREEK",NSW,,"Delivery Area",146.847676,-36.055382
2640,"TABLE TOP",NSW,,"Delivery Area",147.023698,-35.937290
2640,TALMALMO,NSW,,"Delivery Area",147.568233,-35.960811
2640,THURGOONA,NSW,,"Delivery Area",146.988504,-36.055799
2640,"WEST ALBURY",NSW,,"Delivery Area",146.887356,-36.073603
2640,WIRLINGA,NSW,,"Delivery Area",147.056813,-36.048113
2640,WYMAH,NSW,,"Delivery Area",147.255207,-35.983406
2641,"HAMILTON VALLEY",NSW,,"Delivery Area",146.896880,-36.023735
2641,LAVINGTON,NSW,,"Delivery Area",146.935853,-36.037071
2641,"LAVINGTON DC",NSW,,"Delivery Area",,
2641,"SPRINGDALE HEIGHTS",NSW,,"Delivery Area",146.957662,-36.025482
2642,BIDGEEMIA,NSW,,"Delivery Area",146.451284,-35.400053
2642,BROCKLESBY,NSW,,"Delivery Area",146.660710,-35.812293
2642,BURRUMBUTTOCK,NSW,,"Delivery Area",146.792862,-35.828457
2642,GEEHI,NSW,,"Delivery Area",148.219784,-36.348705
2642,GEROGERY,NSW,,"Delivery Area",146.996608,-35.841395
2642,GLENELLEN,NSW,,"Delivery Area",146.907739,-35.886364
2642,"GREG GREG",NSW,,"Delivery Area",148.055041,-36.056226
2642,INDI,NSW,,"Delivery Area",148.054362,-36.259730
2642,JAGUMBA,NSW,,"Delivery Area",148.245666,-36.036319
2642,"JAGUNGAL WILDERNESS",NSW,,"Delivery Area",148.322435,-36.146580
2642,JINDERA,NSW,,"Delivery Area",146.875007,-35.959367
2642,JINGELLIC,NSW,,"Delivery Area",147.695438,-35.897298
2642,KHANCOBAN,NSW,,"Delivery Area",148.153960,-36.259493
2642,"MURRAY GORGE",NSW,,"Delivery Area",148.115512,-36.425242
2642,RAND,NSW,,"Delivery Area",146.523179,-35.570226
2642,TOOMA,NSW,,"Delivery Area",148.039023,-35.955837
2642,WALBUNDRIE,NSW,,"Delivery Area",146.711158,-35.648497
2642,WELAREGANG,NSW,,"Delivery Area",147.968923,-36.006966
2642,WRATHALL,NSW,,"Delivery Area",146.889435,-35.364979
2642,"YERONG CREEK",NSW,,"Delivery Area",147.064248,-35.391685
2643,HOWLONG,NSW,,"Delivery Area",146.611756,-35.959974
2644,BOWNA,NSW,,"Delivery Area",147.157274,-35.980978
2644,COPPABELLA,NSW,,"Delivery Area",147.750881,-35.750467
2644,HOLBROOK,NSW,,"Delivery Area",147.290466,-35.691643
2644,"LANKEYS CREEK",NSW,,"Delivery Area",147.657544,-35.829133
2644,"LITTLE BILLABONG",NSW,,"Delivery Area",147.522420,-35.620944
2644,"MOUNTAIN CREEK",NSW,,"Delivery Area",147.147229,-35.767402
2644,MULLENGANDRA,NSW,,"Delivery Area",147.177047,-35.895713
2644,WANTAGONG,NSW,,"Delivery Area",147.497771,-35.798450
2644,WOOMARGAMA,NSW,,"Delivery Area",147.276512,-35.863242
2644,YARARA,NSW,,"Delivery Area",147.649554,-35.718167
2645,CULLIVEL,NSW,,"Delivery Area",146.472749,-35.253037
2645,URANA,NSW,,"Delivery Area",146.212882,-35.322881
2646,BALLDALE,NSW,,"Delivery Area",146.505163,-35.803677
2646,COLLENDINA,NSW,,"Delivery Area",146.232303,-35.971423
2646,COREEN,NSW,,"Delivery Area",146.317786,-35.745855
2646,COROWA,NSW,,"Delivery Area",146.362970,-35.999904
2646,DAYSDALE,NSW,,"Delivery Area",146.371174,-35.610096
2646,GOOMBARGANA,NSW,,"Delivery Area",146.567416,-35.741619
2646,HOPEFIELD,NSW,,"Delivery Area",146.462814,-35.916576
2646,LOWESDALE,NSW,,"Delivery Area",146.356703,-35.845521
2646,NYORA,NSW,,"Delivery Area",145.977779,-35.535692
2646,OAKLANDS,NSW,,"Delivery Area",146.145794,-35.493309
2646,REDLANDS,NSW,,"Delivery Area",146.340228,-35.920885
2646,RENNIE,NSW,,"Delivery Area",146.126748,-35.817652
2646,RINGWOOD,NSW,,"Delivery Area",146.235440,-35.873700
2646,SANGER,NSW,,"Delivery Area",146.134965,-35.672820
2646,SAVERNAKE,NSW,,"Delivery Area",146.061065,-35.744805
2647,MULWALA,NSW,,"Delivery Area",146.048844,-35.919968
2648,"ANABRANCH NORTH",NSW,,"Delivery Area",141.823447,-33.289233
2648,"ANABRANCH SOUTH",NSW,,"Delivery Area",141.716397,-33.765187
2648,CURLWAA,NSW,,"Delivery Area",141.976276,-34.105583
2648,ELLERSLIE,NSW,"WENTWORTH SHIRE COUNCIL","Delivery Area",142.025197,-33.821551
2648,MOORARA,NSW,,"Delivery Area",142.737887,-33.012088
2648,"PAN BAN",NSW,,"Delivery Area",143.238192,-33.084182
2648,PARA,NSW,,"Delivery Area",142.121776,-33.667479
2648,"PINE CAMP",NSW,,"Delivery Area",141.243373,-33.669084
2648,POMONA,NSW,,"Delivery Area",141.891275,-34.018933
2648,POONCARIE,NSW,,"Delivery Area",142.448693,-33.423298
2648,RUFUS,NSW,,"Delivery Area",141.311417,-34.011259
2648,SCOTIA,NSW,,"Delivery Area",141.300755,-33.209690
2648,WENTWORTH,NSW,,"Delivery Area",142.031946,-33.868769
2649,"LAUREL HILL",NSW,,"Delivery Area",148.090262,-35.605132
2649,NURENMERENMONG,NSW,,"Delivery Area",148.284684,-35.785343
2650,ALFREDTOWN,NSW,,"Delivery Area",147.550295,-35.154539
2650,ASHMONT,NSW,,"Delivery Area",147.332033,-35.124511
2650,BELFRAYDEN,NSW,,"Delivery Area",147.055195,-35.116738
2650,"BIG SPRINGS",NSW,,"Delivery Area",147.408064,-35.352467
2650,BOMEN,NSW,,"Delivery Area",147.432344,-35.061131
2650,"BOOK BOOK",NSW,,"Delivery Area",147.553329,-35.340025
2650,BOOROOMA,NSW,,"Delivery Area",147.367604,-35.072237
2650,BORAMBOLA,NSW,,"Delivery Area",147.680735,-35.154057
2650,BOURKELANDS,NSW,,"Delivery Area",147.348002,-35.156230
2650,BRUCEDALE,NSW,,"Delivery Area",147.426240,-35.018359
2650,BULGARY,NSW,,"Delivery Area",146.950855,-35.025506
2650,BURRANDANA,NSW,,"Delivery Area",147.355179,-35.410582
2650,CARABOST,NSW,,"Delivery Area",147.719266,-35.610905
2650,"CARTWRIGHTS HILL",NSW,,"Delivery Area",147.391164,-35.074961
2650,COLLINGULLIE,NSW,,"Delivery Area",147.091369,-35.093597
2650,COOKARDINIA,NSW,,"Delivery Area",147.250839,-35.569035
2650,CURRAWARNA,NSW,,"Delivery Area",147.058992,-34.964483
2650,DHULURA,NSW,,"Delivery Area",147.297764,-35.015482
2650,DOWNSIDE,NSW,,"Delivery Area",147.349790,-34.988812
2650,"EAST WAGGA WAGGA",NSW,,"Delivery Area",147.400076,-35.127814
2650,ESTELLA,NSW,,"Delivery Area",147.350939,-35.075837
2650,EUBERTA,NSW,,"Delivery Area",147.203212,-35.050469
2650,EUNANOREENYA,NSW,,"Delivery Area",147.475831,-35.081213
2650,GALORE,NSW,,"Delivery Area",146.828842,-34.966488
2650,"GELSTON PARK",NSW,,"Delivery Area",147.350276,-35.247563
2650,"GLENFIELD PARK",NSW,,"Delivery Area",147.331092,-35.136905
2650,GOBBAGOMBALIN,NSW,,"Delivery Area",147.308657,-35.072659
2650,GREGADOO,NSW,,"Delivery Area",147.437893,-35.235832
2650,HAREFIELD,NSW,,"Delivery Area",147.536639,-34.969047
2650,HILLGROVE,NSW,"WAGGA WAGGA CITY COUNCIL","Delivery Area",147.357352,-35.045113
2650,KOORINGAL,NSW,,"Delivery Area",147.374196,-35.143950
2650,KYEAMBA,NSW,,"Delivery Area",147.568647,-35.457576
2650,"LAKE ALBERT",NSW,,"Delivery Area",147.391812,-35.167444
2650,LLOYD,NSW,,"Delivery Area",147.323391,-35.147623
2650,MAXWELL,NSW,,"Delivery Area",147.301261,-35.285021
2650,MOORONG,NSW,,"Delivery Area",147.315798,-35.113386
2650,"MOUNT AUSTIN",NSW,,"Delivery Area",147.356413,-35.137060
2650,"NORTH WAGGA WAGGA",NSW,,"Delivery Area",147.391990,-35.097019
2650,"OBERNE CREEK",NSW,,"Delivery Area",147.850856,-35.439041
2650,OURA,NSW,,"Delivery Area",147.597638,-35.086312
2650,PULLETOP,NSW,,"Delivery Area",147.365188,-35.493364
2650,ROWAN,NSW,,"Delivery Area",147.314563,-35.212094
2650,"SAN ISIDORE",NSW,,"Delivery Area",147.289019,-35.125484
2650,SPRINGVALE,NSW,,"Delivery Area",147.332897,-35.172611
2650,TATTON,NSW,,"Delivery Area",147.359138,-35.159388
2650,"THE GAP",NSW,"WAGGA WAGGA CITY COUNCIL","Delivery Area",147.212295,-34.952380
2650,TOLLAND,NSW,,"Delivery Area",147.351572,-35.145378
2650,"TURVEY PARK",NSW,,"Delivery Area",147.360280,-35.127404
2650,"WAGGA WAGGA",NSW,,"Delivery Area",147.360595,-35.105394
2650,"WAGGA WAGGA BC",NSW,"PO BOXES","Delivery Area",,
2650,WALLACETOWN,NSW,,"Delivery Area",147.474250,-34.974928
2650,WANTABADGERY,NSW,,"Delivery Area",147.708823,-34.994401
2650,YARRAGUNDRY,NSW,,"Delivery Area",147.224920,-35.122206
2650,YATHELLA,NSW,,"Delivery Area",147.417690,-34.919282
2651,"FOREST HILL",NSW,,"Delivery Area",147.464225,-35.151884
2651,"WAGGA WAGGA RAAF",NSW,"RAAF BASE","Delivery Area",,
2652,BOORGA,NSW,,"Delivery Area",146.016988,-34.020985
2652,"BOREE CREEK",NSW,,"Delivery Area",146.570131,-35.069206
2652,COWABBIE,NSW,,"Delivery Area",146.941498,-34.577633
2652,GOOLGOWI,NSW,,"Delivery Area",145.757138,-33.946356
2652,"GRONG GRONG",NSW,,"Delivery Area",146.782462,-34.691582
2652,"GUMLY GUMLY",NSW,,"Delivery Area",147.431221,-35.137694
2652,HUMULA,NSW,,"Delivery Area",147.749479,-35.486084
2652,LADYSMITH,NSW,,"Delivery Area",147.564397,-35.222874
2652,LANDERVALE,NSW,,"Delivery Area",146.722072,-34.518772
2652,MANGOPLAH,NSW,,"Delivery Area",147.247164,-35.399767
2652,MARRAR,NSW,,"Delivery Area",147.340151,-34.828446
2652,MATONG,NSW,,"Delivery Area",146.912112,-34.752587
2652,MERRIWAGGA,NSW,,"Delivery Area",145.648252,-33.816879
2652,MURRULEBALE,NSW,,"Delivery Area",147.411143,-34.704755
2652,"OLD JUNEE",NSW,,"Delivery Area",147.483695,-34.815955
2652,ROSEWOOD,NSW,"SNOWY VALLEYS COUNCIL","Delivery Area",147.859602,-35.640219
2652,TABBITA,NSW,,"Delivery Area",145.815677,-34.096740
2652,TARCUTTA,NSW,,"Delivery Area",147.720319,-35.288500
2652,URANQUINTY,NSW,,"Delivery Area",147.220568,-35.207351
2653,BURRA,NSW,"SNOWY VALLEYS COUNCIL","Delivery Area",148.089264,-35.824375
2653,COURABYRA,NSW,,"Delivery Area",147.997000,-35.702603
2653,GLENROY,NSW,"SNOWY VALLEYS COUNCIL","Delivery Area",147.888530,-35.747188
2653,MANNUS,NSW,,"Delivery Area",147.960281,-35.843129
2653,MARAGLE,NSW,,"Delivery Area",148.205092,-35.914932
2653,MUNDEROO,NSW,,"Delivery Area",147.823767,-35.845876
2653,"PADDYS RIVER",NSW,"SNOWY VALLEYS COUNCIL","Delivery Area",148.166219,-35.768581
2653,TARADALE,NSW,,"Delivery Area",147.939906,-35.619150
2653,TUMBARUMBA,NSW,,"Delivery Area",148.072149,-35.726236
2653,WESTDALE,NSW,"SNOWY VALLEYS COUNCIL","Delivery Area",147.882779,-35.574378
2653,WILLIGOBUNG,NSW,,"Delivery Area",148.043474,-35.657953
2655,"FRENCH PARK",NSW,,"Delivery Area",146.927483,-35.260069
2655,"THE ROCK",NSW,,"Delivery Area",147.141850,-35.266971
2655,TOOTOOL,NSW,,"Delivery Area",146.990183,-35.240430
2656,BROOKDALE,NSW,,"Delivery Area",147.012067,-35.107784
2656,BROOKONG,NSW,,"Delivery Area",146.575035,-35.300891
2656,FARGUNYAH,NSW,,"Delivery Area",146.755063,-35.118721
2656,LOCKHART,NSW,,"Delivery Area",146.744657,-35.173865
2656,MILBRULONG,NSW,,"Delivery Area",146.874059,-35.246504
2656,OSBORNE,NSW,,"Delivery Area",146.743514,-35.359151
2656,URANGELINE,NSW,,"Delivery Area",146.591707,-35.439207
2656,"URANGELINE EAST",NSW,,"Delivery Area",146.695021,-35.491567
2658,HENTY,NSW,,"Delivery Area",147.069600,-35.523684
2658,MUNYABLA,NSW,,"Delivery Area",146.918206,-35.453348
2658,"PLEASANT HILLS",NSW,,"Delivery Area",146.784584,-35.470285
2658,RYAN,NSW,,"Delivery Area",146.890769,-35.536646
2659,"ALMA PARK",NSW,,"Delivery Area",146.802319,-35.599540
2659,"WALLA WALLA",NSW,,"Delivery Area",146.870108,-35.747458
2660,CULCAIRN,NSW,,"Delivery Area",147.001357,-35.689854
2660,MORVEN,NSW,"GREATER HUME SHIRE COUNCIL","Delivery Area",147.156483,-35.635680
2661,KAPOOKA,NSW,,"Delivery Area",147.286389,-35.159291
2663,"ERIN VALE",NSW,,"Delivery Area",147.543356,-34.689657
2663,EURONGILLY,NSW,,"Delivery Area",147.806689,-34.945028
2663,JUNEE,NSW,,"Delivery Area",147.579689,-34.863795
2663,MARINNA,NSW,,"Delivery Area",147.628963,-34.807373
2663,WANTIOOL,NSW,,"Delivery Area",147.663791,-34.883146
2665,ARDLETHAN,NSW,,"Delivery Area",146.842478,-34.338451
2665,"ARIAH PARK",NSW,,"Delivery Area",147.201847,-34.310322
2665,BARELLAN,NSW,,"Delivery Area",146.607444,-34.201113
2665,BECKOM,NSW,,"Delivery Area",147.005912,-34.356339
2665,BECTRIC,NSW,,"Delivery Area",147.267731,-34.503875
2665,BINYA,NSW,,"Delivery Area",146.313822,-34.190481
2665,KAMARAH,NSW,,"Delivery Area",146.753431,-34.355203
2665,MIRROOL,NSW,,"Delivery Area",147.062941,-34.228276
2665,MOOMBOOLDOOL,NSW,,"Delivery Area",146.690484,-34.347076
2665,QUANDARY,NSW,,"Delivery Area",147.322390,-34.362194
2665,TARA,NSW,,"Delivery Area",147.159625,-34.492423
2665,WALLEROOBIE,NSW,,"Delivery Area",147.027886,-34.497684
2666,COMBANING,NSW,,"Delivery Area",147.650638,-34.483699
2666,DIRNASEER,NSW,,"Delivery Area",147.729591,-34.597399
2666,GIDGINBUNG,NSW,,"Delivery Area",147.450169,-34.309072
2666,GROGAN,NSW,,"Delivery Area",147.734123,-34.315387
2666,"JUNEE REEFS",NSW,,"Delivery Area",147.668871,-34.709844
2666,MIMOSA,NSW,,"Delivery Area",147.411657,-34.547037
2666,MORANGARELL,NSW,,"Delivery Area",147.726085,-34.173889
2666,NARRABURRA,NSW,,"Delivery Area",147.608384,-34.363340
2666,PUCAWAN,NSW,,"Delivery Area",147.386118,-34.387254
2666,REEFTON,NSW,,"Delivery Area",147.400286,-34.232387
2666,SEBASTOPOL,NSW,,"Delivery Area",147.533557,-34.572058
2666,SPRINGDALE,NSW,,"Delivery Area",147.745473,-34.474750
2666,TEMORA,NSW,,"Delivery Area",147.525019,-34.447332
2666,"TRUNGLEY HALL",NSW,,"Delivery Area",147.555598,-34.273105
2668,BARMEDMAN,NSW,,"Delivery Area",147.416001,-34.122102
2669,ERIGOLIA,NSW,,"Delivery Area",146.389195,-33.903235
2669,GIRRAL,NSW,,"Delivery Area",147.141268,-33.665335
2669,KIKOIRA,NSW,,"Delivery Area",146.657524,-33.666703
2669,MELBERGEN,NSW,,"Delivery Area",146.008912,-33.743066
2669,NARADHAN,NSW,,"Delivery Area",146.322598,-33.656151
2669,"RANKINS SPRINGS",NSW,,"Delivery Area",146.185206,-33.807869
2669,TALLIMBA,NSW,,"Delivery Area",146.902571,-34.049216
2669,TULLIBIGEAL,NSW,,"Delivery Area",146.727338,-33.396013
2669,UNGARIE,NSW,,"Delivery Area",146.911760,-33.585545
2669,WEETHALLE,NSW,,"Delivery Area",146.582984,-33.862927
2671,ALLEENA,NSW,,"Delivery Area",147.127304,-34.092279
2671,"BACK CREEK",NSW,"BLAND SHIRE COUNCIL","Delivery Area",147.456426,-33.858698
2671,BURCHER,NSW,,"Delivery Area",147.232533,-33.488521
2671,"LAKE COWAL",NSW,,"Delivery Area",147.375407,-33.656620
2671,"NORTH YALGOGRIN",NSW,,"Delivery Area",146.847552,-33.820098
2671,"WEST WYALONG",NSW,,"Delivery Area",147.091165,-33.872882
2671,WYALONG,NSW,,"Delivery Area",147.303582,-33.890690
2672,"CURLEW WATERS",NSW,,"Delivery Area",146.434097,-33.260877
2672,"LAKE CARGELLIGO",NSW,,"Delivery Area",146.303436,-33.363167
2672,"MURRIN BRIDGE",NSW,,"Delivery Area",146.370681,-33.206039
2675,HILLSTON,NSW,,"Delivery Area",145.477492,-33.443473
2675,"LAKE BREWSTER",NSW,,"Delivery Area",145.995809,-33.468618
2675,"MONIA GAP",NSW,,"Delivery Area",145.974939,-33.585355
2675,ROTO,NSW,,"Delivery Area",145.390554,-32.965113
2675,WALLANTHERY,NSW,,"Delivery Area",145.925800,-33.286877
2678,"CHARLES STURT UNIVERSITY",NSW,"WAGGA WAGGA","Delivery Area",147.354467,-35.057814
2678,"RIVERINA MC",NSW,"LOCKED BAGS","Delivery Area",,
2680,BEELBANGERA,NSW,,"Delivery Area",146.107202,-34.233083
2680,BENEREMBAH,NSW,,"Delivery Area",145.828536,-34.491806
2680,BILBUL,NSW,,"Delivery Area",146.158852,-34.283966
2680,GRIFFITH,NSW,,"Delivery Area",146.044380,-34.275409
2680,"GRIFFITH DC",NSW,"PO BOXES","Delivery Area",,
2680,"GRIFFITH EAST",NSW,"PO BOXES","Delivery Area",,
2680,HANWOOD,NSW,,"Delivery Area",146.022623,-34.359249
2680,KOOBA,NSW,,"Delivery Area",146.098787,-34.425992
2680,"LAKE WYANGAN",NSW,,"Delivery Area",146.023222,-34.226365
2680,NERICON,NSW,,"Delivery Area",146.033919,-34.174831
2680,THARBOGANG,NSW,,"Delivery Area",145.943651,-34.268375
2680,WARBURN,NSW,,"Delivery Area",145.929529,-34.173551
2680,WARRAWIDGEE,NSW,,"Delivery Area",145.739820,-34.336729
2680,WIDGELLI,NSW,,"Delivery Area",146.149104,-34.360024
2680,WILLBRIGGIE,NSW,,"Delivery Area",145.998306,-34.462041
2680,YOOGALI,NSW,,"Delivery Area",146.098740,-34.316365
2681,"MYALL PARK",NSW,,"Delivery Area",146.147135,-34.096312
2681,YENDA,NSW,,"Delivery Area",146.218386,-34.194355
2700,BUNDURE,NSW,,"Delivery Area",145.890296,-35.134635
2700,COLINROOBIE,NSW,,"Delivery Area",146.561039,-34.468150
2700,COROBIMILLA,NSW,,"Delivery Area",146.405638,-34.868698
2700,CUDGEL,NSW,,"Delivery Area",146.447103,-34.682406
2700,EUROLEY,NSW,,"Delivery Area",146.314564,-34.704582
2700,GILLENBAH,NSW,,"Delivery Area",146.567746,-34.824493
2700,MORUNDAH,NSW,,"Delivery Area",146.226649,-34.986920
2700,NARRANDERA,NSW,,"Delivery Area",146.599848,-34.675584
2700,SANDIGO,NSW,,"Delivery Area",146.664886,-34.905293
2701,"BERRY JERRY",NSW,,"Delivery Area",147.243735,-34.710668
2701,COOLAMON,NSW,,"Delivery Area",147.205032,-34.794071
2701,METHUL,NSW,,"Delivery Area",147.105717,-34.617082
2701,RANNOCK,NSW,,"Delivery Area",147.267843,-34.610662
2702,GANMAIN,NSW,,"Delivery Area",147.009721,-34.794748
2703,YANCO,NSW,,"Delivery Area",146.408498,-34.630798
2705,BROBENAH,NSW,,"Delivery Area",146.442172,-34.384005
2705,"CORBIE HILL",NSW,,"Delivery Area",146.502134,-34.540143
2705,GOGELDRIE,NSW,,"Delivery Area",146.277275,-34.579719
2705,LEETON,NSW,,"Delivery Area",146.397110,-34.505978
2705,"MERUNGLE HILL",NSW,,"Delivery Area",146.473012,-34.618431
2705,MURRAMI,NSW,,"Delivery Area",146.246970,-34.407844
2705,STANBRIDGE,NSW,,"Delivery Area",146.266133,-34.511991
2705,WHITTON,NSW,,"Delivery Area",146.127530,-34.532638
2706,"DARLINGTON POINT",NSW,,"Delivery Area",145.752523,-34.578781
2707,ARGOON,NSW,,"Delivery Area",145.675552,-34.884863
2707,COLEAMBALLY,NSW,,"Delivery Area",145.893688,-34.802327
2708,"MURRAY REGION MC",NSW,,"Post Office Boxes",,
2710,BARRATTA,NSW,,"Delivery Area",144.534285,-35.200213
2710,BIRGANBIGIL,NSW,,"Delivery Area",145.178311,-35.518208
2710,BOOROORBAN,NSW,,"Delivery Area",144.736460,-34.856051
2710,BULLATALE,NSW,,"Delivery Area",145.072329,-35.720247
2710,CALDWELL,NSW,,"Delivery Area",144.510597,-35.596115
2710,CALIMO,NSW,,"Delivery Area",144.566354,-35.405086
2710,CONARGO,NSW,,"Delivery Area",145.205693,-35.248614
2710,COREE,NSW,,"Delivery Area",145.498155,-35.298418
2710,DENILIQUIN,NSW,,"Delivery Area",144.851298,-35.547784
2710,"DENILIQUIN NORTH",NSW,"CARE PO","Delivery Area",,
2710,HARTWOOD,NSW,,"Delivery Area",145.351442,-35.339495
2710,LINDIFFERON,NSW,,"Delivery Area",145.186864,-35.395855
2710,MATHOURA,NSW,,"Delivery Area",144.860914,-35.818443
2710,MAYRUNG,NSW,,"Delivery Area",145.317340,-35.468681
2710,MOONBRIA,NSW,,"Delivery Area",145.440281,-35.115132
2710,MORAGO,NSW,,"Delivery Area",144.710066,-35.353248
2710,"PRETTY PINE",NSW,,"Delivery Area",144.857535,-35.374342
2710,"STEAM PLAINS",NSW,,"Delivery Area",145.288128,-34.957720
2710,"STUD PARK",NSW,,"Delivery Area",144.963394,-35.378945
2710,WAKOOL,NSW,,"Delivery Area",144.351345,-35.459011
2710,WANDOOK,NSW,,"Delivery Area",145.029310,-35.419620
2710,WANGANELLA,NSW,,"Delivery Area",144.850251,-35.114239
2710,WARRAGOON,NSW,,"Delivery Area",145.131048,-35.612024
2710,WILLURAH,NSW,,"Delivery Area",145.114577,-34.984597
2711,BOOLIGAL,NSW,,"Delivery Area",144.673536,-33.732199
2711,CARRATHOOL,NSW,,"Delivery Area",145.450636,-34.413809
2711,CLARE,NSW,,"Delivery Area",143.983958,-33.467514
2711,CORRONG,NSW,,"Delivery Area",144.498979,-34.008796
2711,GUNBAR,NSW,,"Delivery Area",145.278554,-33.908539
2711,HAY,NSW,,"Delivery Area",144.860994,-34.378319
2711,"HAY SOUTH",NSW,,"Delivery Area",144.798047,-34.656712
2711,"KERI KERI",NSW,,"Delivery Area",143.988069,-34.756033
2711,MAUDE,NSW,,"Delivery Area",144.185942,-34.493710
2711,"ONE TREE",NSW,,"Delivery Area",144.895324,-34.165850
2711,OXLEY,NSW,"BALRANALD SHIRE COUNCIL","Delivery Area",144.032497,-34.040684
2711,WAUGORAH,NSW,,"Delivery Area",143.788914,-34.512287
2711,YANGA,NSW,,"Delivery Area",143.704380,-34.731950
2712,BERRIGAN,NSW,,"Delivery Area",145.828319,-35.650349
